Local time,Ask,Bid
17.02.2021 18:41:27.533 GMT+0200,76.113,76.097
17.02.2021 18:41:27.638 GMT+0200,76.112,76.088
17.02.2021 18:41:27.688 GMT+0200,76.112,76.098
17.02.2021 18:41:29.144 GMT+0200,76.113,76.087
17.02.2021 18:41:29.305 GMT+0200,76.102,76.088
17.02.2021 18:41:31.387 GMT+0200,76.102,76.078
17.02.2021 18:41:31.488 GMT+0200,76.103,76.087
17.02.2021 18:41:32.139 GMT+0200,76.102,76.078
17.02.2021 18:41:32.273 GMT+0200,76.102,76.088
17.02.2021 18:41:33.113 GMT+0200,76.102,76.078
17.02.2021 18:41:33.307 GMT+0200,76.093,76.077
17.02.2021 18:41:33.772 GMT+0200,76.103,76.077
17.02.2021 18:41:33.822 GMT+0200,76.103,76.087
17.02.2021 18:41:35.145 GMT+0200,76.093,76.077
17.02.2021 18:41:35.890 GMT+0200,76.102,76.088
17.02.2021 18:41:37.127 GMT+0200,76.093,76.077
17.02.2021 18:41:38.981 GMT+0200,76.082,76.068
17.02.2021 18:41:39.321 GMT+0200,76.072,76.058
17.02.2021 18:41:39.598 GMT+0200,76.083,76.067
17.02.2021 18:41:41.006 GMT+0200,76.082,76.058
17.02.2021 18:41:42.040 GMT+0200,76.073,76.057
17.02.2021 18:41:46.155 GMT+0200,76.083,76.067
17.02.2021 18:41:46.917 GMT+0200,76.092,76.068
17.02.2021 18:41:47.221 GMT+0200,76.083,76.067
17.02.2021 18:41:48.816 GMT+0200,76.092,76.078
17.02.2021 18:41:48.966 GMT+0200,76.082,76.068
17.02.2021 18:41:49.490 GMT+0200,76.093,76.077
17.02.2021 18:41:50.729 GMT+0200,76.093,76.067
17.02.2021 18:41:50.830 GMT+0200,76.083,76.067
17.02.2021 18:41:54.231 GMT+0200,76.082,76.058
17.02.2021 18:41:54.331 GMT+0200,76.082,76.068
17.02.2021 18:41:55.913 GMT+0200,76.093,76.077
17.02.2021 18:41:57.139 GMT+0200,76.093,76.067
17.02.2021 18:41:57.189 GMT+0200,76.093,76.077
17.02.2021 18:41:57.339 GMT+0200,76.083,76.067
17.02.2021 18:41:57.813 GMT+0200,76.093,76.067
17.02.2021 18:41:57.863 GMT+0200,76.092,76.078
17.02.2021 18:41:58.257 GMT+0200,76.092,76.068
17.02.2021 18:41:58.307 GMT+0200,76.083,76.067
17.02.2021 18:41:58.358 GMT+0200,76.092,76.068
17.02.2021 18:41:58.534 GMT+0200,76.082,76.068
17.02.2021 18:41:58.668 GMT+0200,76.093,76.077
17.02.2021 18:41:58.823 GMT+0200,76.092,76.068
17.02.2021 18:41:59.024 GMT+0200,76.093,76.077
17.02.2021 18:42:02.350 GMT+0200,76.092,76.068
17.02.2021 18:42:02.751 GMT+0200,76.092,76.078
17.02.2021 18:42:03.074 GMT+0200,76.092,76.068
17.02.2021 18:42:04.068 GMT+0200,76.082,76.068
17.02.2021 18:42:04.430 GMT+0200,76.082,76.058
17.02.2021 18:42:04.480 GMT+0200,76.072,76.058
17.02.2021 18:42:04.631 GMT+0200,76.083,76.067
17.02.2021 18:42:05.132 GMT+0200,76.083,76.057
17.02.2021 18:42:05.400 GMT+0200,76.073,76.057
17.02.2021 18:42:10.014 GMT+0200,76.083,76.057
17.02.2021 18:42:10.065 GMT+0200,76.083,76.067
17.02.2021 18:42:10.737 GMT+0200,76.082,76.058
17.02.2021 18:42:11.349 GMT+0200,76.082,76.068
17.02.2021 18:42:11.550 GMT+0200,76.083,76.057
17.02.2021 18:42:12.314 GMT+0200,76.072,76.058
17.02.2021 18:42:13.530 GMT+0200,76.073,76.047
17.02.2021 18:42:13.581 GMT+0200,76.062,76.048
17.02.2021 18:42:16.634 GMT+0200,76.052,76.038
17.02.2021 18:42:16.912 GMT+0200,76.062,76.038
17.02.2021 18:42:16.989 GMT+0200,76.052,76.038
17.02.2021 18:42:24.416 GMT+0200,76.052,76.028
17.02.2021 18:42:24.467 GMT+0200,76.043,76.027
17.02.2021 18:42:25.119 GMT+0200,76.043,76.017
17.02.2021 18:42:25.220 GMT+0200,76.032,76.018
17.02.2021 18:42:25.620 GMT+0200,76.033,76.027
17.02.2021 18:42:25.670 GMT+0200,76.043,76.027
17.02.2021 18:42:26.927 GMT+0200,76.042,76.018
17.02.2021 18:42:26.977 GMT+0200,76.043,76.027
17.02.2021 18:42:27.128 GMT+0200,76.042,76.018
17.02.2021 18:42:27.179 GMT+0200,76.043,76.027
17.02.2021 18:42:27.307 GMT+0200,76.043,76.017
17.02.2021 18:42:27.504 GMT+0200,76.042,76.028
17.02.2021 18:42:28.766 GMT+0200,76.053,76.037
17.02.2021 18:42:33.276 GMT+0200,76.063,76.047
17.02.2021 18:42:33.427 GMT+0200,76.052,76.038
17.02.2021 18:42:33.728 GMT+0200,76.062,76.048
17.02.2021 18:42:33.778 GMT+0200,76.063,76.037
17.02.2021 18:42:33.828 GMT+0200,76.053,76.037
17.02.2021 18:42:35.833 GMT+0200,76.043,76.027
17.02.2021 18:42:36.034 GMT+0200,76.052,76.038
17.02.2021 18:42:36.135 GMT+0200,76.052,76.028
17.02.2021 18:42:36.732 GMT+0200,76.042,76.028
17.02.2021 18:42:39.738 GMT+0200,76.042,76.018
17.02.2021 18:42:39.916 GMT+0200,76.033,76.017
17.02.2021 18:42:40.294 GMT+0200,76.032,76.028
17.02.2021 18:42:40.345 GMT+0200,76.042,76.028
17.02.2021 18:42:40.509 GMT+0200,76.042,76.018
17.02.2021 18:42:40.609 GMT+0200,76.043,76.027
17.02.2021 18:42:40.997 GMT+0200,76.042,76.018
17.02.2021 18:42:41.148 GMT+0200,76.032,76.018
17.02.2021 18:42:48.081 GMT+0200,76.042,76.028
17.02.2021 18:42:48.775 GMT+0200,76.053,76.027
17.02.2021 18:42:48.926 GMT+0200,76.042,76.028
17.02.2021 18:42:49.268 GMT+0200,76.052,76.028
17.02.2021 18:42:49.369 GMT+0200,76.043,76.027
17.02.2021 18:42:49.520 GMT+0200,76.053,76.037
17.02.2021 18:42:50.806 GMT+0200,76.042,76.028
17.02.2021 18:42:51.093 GMT+0200,76.052,76.028
17.02.2021 18:42:51.611 GMT+0200,76.052,76.038
17.02.2021 18:42:53.676 GMT+0200,76.042,76.028
17.02.2021 18:42:54.514 GMT+0200,76.043,76.037
17.02.2021 18:42:54.564 GMT+0200,76.052,76.038
17.02.2021 18:42:54.665 GMT+0200,76.042,76.028
17.02.2021 18:42:56.402 GMT+0200,76.053,76.027
17.02.2021 18:42:56.484 GMT+0200,76.043,76.027
17.02.2021 18:42:56.585 GMT+0200,76.053,76.037
17.02.2021 18:42:56.858 GMT+0200,76.053,76.027
17.02.2021 18:42:56.927 GMT+0200,76.052,76.038
17.02.2021 18:42:57.103 GMT+0200,76.043,76.027
17.02.2021 18:42:59.211 GMT+0200,76.032,76.018
17.02.2021 18:43:01.335 GMT+0200,76.042,76.028
17.02.2021 18:43:01.450 GMT+0200,76.032,76.018
17.02.2021 18:43:01.601 GMT+0200,76.043,76.017
17.02.2021 18:43:01.651 GMT+0200,76.042,76.028
17.02.2021 18:43:01.702 GMT+0200,76.042,76.018
17.02.2021 18:43:01.752 GMT+0200,76.032,76.018
17.02.2021 18:43:01.853 GMT+0200,76.043,76.027
17.02.2021 18:43:02.004 GMT+0200,76.043,76.017
17.02.2021 18:43:02.105 GMT+0200,76.032,76.018
17.02.2021 18:43:02.464 GMT+0200,76.043,76.017
17.02.2021 18:43:02.514 GMT+0200,76.042,76.028
17.02.2021 18:43:04.548 GMT+0200,76.053,76.027
17.02.2021 18:43:04.599 GMT+0200,76.052,76.038
17.02.2021 18:43:04.749 GMT+0200,76.043,76.027
17.02.2021 18:43:04.850 GMT+0200,76.052,76.038
17.02.2021 18:43:05.435 GMT+0200,76.042,76.028
17.02.2021 18:43:06.695 GMT+0200,76.053,76.027
17.02.2021 18:43:06.745 GMT+0200,76.052,76.038
17.02.2021 18:43:06.896 GMT+0200,76.043,76.027
17.02.2021 18:43:09.769 GMT+0200,76.033,76.017
17.02.2021 18:43:12.007 GMT+0200,76.042,76.018
17.02.2021 18:43:12.057 GMT+0200,76.033,76.017
17.02.2021 18:43:12.736 GMT+0200,76.042,76.028
17.02.2021 18:43:12.843 GMT+0200,76.032,76.018
17.02.2021 18:43:23.250 GMT+0200,76.053,76.027
17.02.2021 18:43:23.300 GMT+0200,76.052,76.038
17.02.2021 18:43:25.902 GMT+0200,76.063,76.037
17.02.2021 18:43:26.077 GMT+0200,76.062,76.048
17.02.2021 18:43:29.992 GMT+0200,76.053,76.037
17.02.2021 18:43:31.215 GMT+0200,76.063,76.037
17.02.2021 18:43:31.316 GMT+0200,76.053,76.037
17.02.2021 18:43:31.416 GMT+0200,76.062,76.038
17.02.2021 18:43:31.545 GMT+0200,76.052,76.038
17.02.2021 18:43:31.995 GMT+0200,76.063,76.037
17.02.2021 18:43:32.071 GMT+0200,76.053,76.037
17.02.2021 18:43:32.172 GMT+0200,76.063,76.037
17.02.2021 18:43:32.988 GMT+0200,76.062,76.048
17.02.2021 18:43:36.512 GMT+0200,76.062,76.038
17.02.2021 18:43:37.447 GMT+0200,76.052,76.038
17.02.2021 18:43:37.914 GMT+0200,76.043,76.027
17.02.2021 18:43:38.374 GMT+0200,76.053,76.037
17.02.2021 18:43:38.559 GMT+0200,76.052,76.028
17.02.2021 18:43:38.700 GMT+0200,76.053,76.037
17.02.2021 18:43:38.864 GMT+0200,76.052,76.028
17.02.2021 18:43:40.079 GMT+0200,76.052,76.038
17.02.2021 18:43:54.277 GMT+0200,76.052,76.028
17.02.2021 18:43:54.327 GMT+0200,76.052,76.038
17.02.2021 18:43:59.050 GMT+0200,76.063,76.047
17.02.2021 18:44:15.257 GMT+0200,76.073,76.047
17.02.2021 18:44:15.308 GMT+0200,76.063,76.047
17.02.2021 18:44:15.715 GMT+0200,76.072,76.048
17.02.2021 18:44:16.157 GMT+0200,76.072,76.058
17.02.2021 18:44:17.262 GMT+0200,76.062,76.048
17.02.2021 18:44:17.626 GMT+0200,76.073,76.047
17.02.2021 18:44:17.676 GMT+0200,76.062,76.048
17.02.2021 18:44:18.290 GMT+0200,76.073,76.047
17.02.2021 18:44:18.820 GMT+0200,76.073,76.057
17.02.2021 18:44:19.359 GMT+0200,76.062,76.048
17.02.2021 18:44:19.517 GMT+0200,76.072,76.058
17.02.2021 18:44:21.957 GMT+0200,76.082,76.058
17.02.2021 18:44:22.140 GMT+0200,76.072,76.058
17.02.2021 18:44:23.246 GMT+0200,76.083,76.057
17.02.2021 18:44:23.296 GMT+0200,76.082,76.068
17.02.2021 18:44:23.497 GMT+0200,76.092,76.068
17.02.2021 18:44:23.677 GMT+0200,76.093,76.077
17.02.2021 18:44:25.089 GMT+0200,76.082,76.078
17.02.2021 18:44:25.140 GMT+0200,76.082,76.068
17.02.2021 18:44:33.488 GMT+0200,76.083,76.057
17.02.2021 18:44:33.589 GMT+0200,76.072,76.058
17.02.2021 18:44:34.212 GMT+0200,76.082,76.068
17.02.2021 18:44:38.004 GMT+0200,76.073,76.057
17.02.2021 18:44:43.909 GMT+0200,76.072,76.048
17.02.2021 18:44:44.137 GMT+0200,76.073,76.057
17.02.2021 18:44:49.753 GMT+0200,76.082,76.058
17.02.2021 18:44:50.631 GMT+0200,76.073,76.057
17.02.2021 18:45:01.405 GMT+0200,76.073,76.047
17.02.2021 18:45:01.455 GMT+0200,76.073,76.057
17.02.2021 18:45:02.383 GMT+0200,76.072,76.048
17.02.2021 18:45:02.434 GMT+0200,76.073,76.057
17.02.2021 18:45:02.911 GMT+0200,76.083,76.057
17.02.2021 18:45:03.061 GMT+0200,76.082,76.068
17.02.2021 18:45:03.366 GMT+0200,76.092,76.068
17.02.2021 18:45:03.420 GMT+0200,76.083,76.067
17.02.2021 18:45:06.707 GMT+0200,76.072,76.058
17.02.2021 18:45:06.958 GMT+0200,76.062,76.048
17.02.2021 18:45:07.547 GMT+0200,76.072,76.058
17.02.2021 18:45:07.747 GMT+0200,76.062,76.058
17.02.2021 18:45:07.797 GMT+0200,76.063,76.047
17.02.2021 18:45:07.948 GMT+0200,76.072,76.058
17.02.2021 18:45:08.578 GMT+0200,76.072,76.048
17.02.2021 18:45:08.746 GMT+0200,76.062,76.048
17.02.2021 18:45:08.993 GMT+0200,76.072,76.048
17.02.2021 18:45:09.043 GMT+0200,76.072,76.058
17.02.2021 18:45:09.733 GMT+0200,76.072,76.048
17.02.2021 18:45:09.833 GMT+0200,76.063,76.047
17.02.2021 18:45:09.883 GMT+0200,76.073,76.047
17.02.2021 18:45:09.934 GMT+0200,76.072,76.058
17.02.2021 18:45:10.685 GMT+0200,76.072,76.048
17.02.2021 18:45:10.736 GMT+0200,76.072,76.058
17.02.2021 18:45:10.958 GMT+0200,76.073,76.047
17.02.2021 18:45:11.122 GMT+0200,76.072,76.058
17.02.2021 18:45:11.331 GMT+0200,76.062,76.048
17.02.2021 18:45:13.050 GMT+0200,76.073,76.057
17.02.2021 18:45:14.265 GMT+0200,76.062,76.048
17.02.2021 18:45:16.590 GMT+0200,76.063,76.037
17.02.2021 18:45:16.813 GMT+0200,76.062,76.048
17.02.2021 18:45:17.376 GMT+0200,76.062,76.038
17.02.2021 18:45:17.426 GMT+0200,76.053,76.037
17.02.2021 18:45:20.130 GMT+0200,76.063,76.037
17.02.2021 18:45:20.558 GMT+0200,76.052,76.038
17.02.2021 18:45:27.602 GMT+0200,76.062,76.038
17.02.2021 18:45:27.652 GMT+0200,76.062,76.048
17.02.2021 18:45:28.134 GMT+0200,76.053,76.047
17.02.2021 18:45:28.184 GMT+0200,76.053,76.037
17.02.2021 18:45:28.493 GMT+0200,76.063,76.047
17.02.2021 18:45:29.203 GMT+0200,76.053,76.037
17.02.2021 18:45:29.655 GMT+0200,76.053,76.027
17.02.2021 18:45:29.844 GMT+0200,76.052,76.038
17.02.2021 18:45:29.995 GMT+0200,76.052,76.028
17.02.2021 18:45:30.045 GMT+0200,76.052,76.038
17.02.2021 18:45:34.026 GMT+0200,76.043,76.027
17.02.2021 18:45:35.468 GMT+0200,76.052,76.028
17.02.2021 18:45:35.518 GMT+0200,76.052,76.038
17.02.2021 18:45:35.618 GMT+0200,76.052,76.028
17.02.2021 18:45:35.669 GMT+0200,76.053,76.037
17.02.2021 18:45:35.719 GMT+0200,76.053,76.027
17.02.2021 18:45:35.769 GMT+0200,76.042,76.028
17.02.2021 18:45:38.891 GMT+0200,76.053,76.037
17.02.2021 18:45:40.793 GMT+0200,76.053,76.027
17.02.2021 18:45:40.894 GMT+0200,76.043,76.027
17.02.2021 18:45:41.634 GMT+0200,76.033,76.017
17.02.2021 18:45:42.680 GMT+0200,76.043,76.017
17.02.2021 18:45:42.831 GMT+0200,76.033,76.017
17.02.2021 18:45:44.394 GMT+0200,76.042,76.018
17.02.2021 18:45:44.686 GMT+0200,76.032,76.018
17.02.2021 18:45:46.215 GMT+0200,76.042,76.018
17.02.2021 18:45:46.718 GMT+0200,76.033,76.017
17.02.2021 18:45:52.339 GMT+0200,76.043,76.017
17.02.2021 18:45:52.440 GMT+0200,76.043,76.027
17.02.2021 18:45:52.590 GMT+0200,76.043,76.017
17.02.2021 18:45:52.727 GMT+0200,76.043,76.027
17.02.2021 18:45:52.828 GMT+0200,76.032,76.018
17.02.2021 18:46:02.359 GMT+0200,76.033,76.007
17.02.2021 18:46:02.468 GMT+0200,76.022,76.008
17.02.2021 18:46:03.761 GMT+0200,76.022,75.998
17.02.2021 18:46:03.893 GMT+0200,76.023,76.007
17.02.2021 18:46:04.367 GMT+0200,76.023,75.997
17.02.2021 18:46:04.467 GMT+0200,76.022,76.008
17.02.2021 18:46:04.983 GMT+0200,76.022,75.998
17.02.2021 18:46:05.094 GMT+0200,76.022,76.008
17.02.2021 18:46:05.383 GMT+0200,76.013,75.997
17.02.2021 18:46:05.657 GMT+0200,76.022,75.998
17.02.2021 18:46:05.836 GMT+0200,76.012,75.998
17.02.2021 18:46:06.205 GMT+0200,76.022,75.998
17.02.2021 18:46:06.264 GMT+0200,76.012,75.998
17.02.2021 18:46:06.856 GMT+0200,76.022,76.008
17.02.2021 18:46:08.437 GMT+0200,76.032,76.018
17.02.2021 18:46:08.539 GMT+0200,76.043,76.027
17.02.2021 18:46:08.890 GMT+0200,76.053,76.037
17.02.2021 18:46:11.269 GMT+0200,76.063,76.047
17.02.2021 18:46:14.238 GMT+0200,76.052,76.048
17.02.2021 18:46:14.289 GMT+0200,76.053,76.037
17.02.2021 18:46:16.105 GMT+0200,76.062,76.048
17.02.2021 18:46:17.452 GMT+0200,76.072,76.058
17.02.2021 18:46:19.029 GMT+0200,76.082,76.068
17.02.2021 18:46:24.952 GMT+0200,76.092,76.078
17.02.2021 18:46:25.412 GMT+0200,76.093,76.067
17.02.2021 18:46:25.533 GMT+0200,76.093,76.077
17.02.2021 18:46:26.090 GMT+0200,76.092,76.068
17.02.2021 18:46:26.164 GMT+0200,76.082,76.068
17.02.2021 18:46:26.265 GMT+0200,76.092,76.068
17.02.2021 18:46:26.659 GMT+0200,76.083,76.067
17.02.2021 18:46:27.035 GMT+0200,76.093,76.067
17.02.2021 18:46:27.319 GMT+0200,76.092,76.078
17.02.2021 18:46:27.782 GMT+0200,76.083,76.067
17.02.2021 18:46:35.581 GMT+0200,76.073,76.057
17.02.2021 18:46:37.546 GMT+0200,76.062,76.048
17.02.2021 18:46:47.783 GMT+0200,76.072,76.058
17.02.2021 18:46:48.751 GMT+0200,76.082,76.068
17.02.2021 18:46:50.048 GMT+0200,76.072,76.058
17.02.2021 18:46:50.730 GMT+0200,76.082,76.058
17.02.2021 18:46:50.830 GMT+0200,76.083,76.067
17.02.2021 18:46:54.277 GMT+0200,76.092,76.068
17.02.2021 18:46:54.328 GMT+0200,76.093,76.077
17.02.2021 18:46:54.579 GMT+0200,76.083,76.067
17.02.2021 18:46:57.878 GMT+0200,76.092,76.078
17.02.2021 18:46:58.411 GMT+0200,76.082,76.068
17.02.2021 18:47:00.509 GMT+0200,76.092,76.078
17.02.2021 18:47:03.543 GMT+0200,76.083,76.067
17.02.2021 18:47:03.784 GMT+0200,76.093,76.067
17.02.2021 18:47:05.351 GMT+0200,76.083,76.067
17.02.2021 18:47:06.398 GMT+0200,76.092,76.068
17.02.2021 18:47:06.513 GMT+0200,76.092,76.078
17.02.2021 18:47:07.192 GMT+0200,76.103,76.087
17.02.2021 18:47:14.357 GMT+0200,76.113,76.097
17.02.2021 18:47:14.457 GMT+0200,76.112,76.088
17.02.2021 18:47:14.613 GMT+0200,76.102,76.088
17.02.2021 18:47:16.021 GMT+0200,76.092,76.078
17.02.2021 18:47:17.386 GMT+0200,76.102,76.088
17.02.2021 18:47:17.814 GMT+0200,76.093,76.077
17.02.2021 18:47:18.914 GMT+0200,76.102,76.078
17.02.2021 18:47:19.065 GMT+0200,76.103,76.087
17.02.2021 18:47:19.620 GMT+0200,76.102,76.078
17.02.2021 18:47:19.674 GMT+0200,76.102,76.088
17.02.2021 18:47:20.579 GMT+0200,76.103,76.077
17.02.2021 18:47:21.096 GMT+0200,76.102,76.088
17.02.2021 18:47:21.348 GMT+0200,76.103,76.077
17.02.2021 18:47:21.399 GMT+0200,76.092,76.078
17.02.2021 18:47:21.939 GMT+0200,76.103,76.087
17.02.2021 18:47:22.765 GMT+0200,76.102,76.078
17.02.2021 18:47:22.815 GMT+0200,76.093,76.077
17.02.2021 18:47:27.429 GMT+0200,76.082,76.068
17.02.2021 18:47:32.710 GMT+0200,76.083,76.057
17.02.2021 18:47:32.799 GMT+0200,76.083,76.067
17.02.2021 18:47:35.690 GMT+0200,76.073,76.057
17.02.2021 18:47:36.879 GMT+0200,76.082,76.058
17.02.2021 18:47:36.930 GMT+0200,76.083,76.067
17.02.2021 18:47:41.530 GMT+0200,76.072,76.058
17.02.2021 18:47:45.696 GMT+0200,76.082,76.068
17.02.2021 18:47:46.348 GMT+0200,76.073,76.057
17.02.2021 18:47:48.281 GMT+0200,76.062,76.048
17.02.2021 18:47:48.898 GMT+0200,76.063,76.057
17.02.2021 18:47:48.948 GMT+0200,76.073,76.057
17.02.2021 18:47:49.756 GMT+0200,76.072,76.048
17.02.2021 18:47:50.358 GMT+0200,76.073,76.057
17.02.2021 18:47:50.913 GMT+0200,76.073,76.047
17.02.2021 18:47:51.022 GMT+0200,76.073,76.057
17.02.2021 18:47:52.798 GMT+0200,76.083,76.067
17.02.2021 18:47:54.304 GMT+0200,76.082,76.058
17.02.2021 18:47:54.355 GMT+0200,76.082,76.068
17.02.2021 18:47:58.163 GMT+0200,76.083,76.057
17.02.2021 18:47:58.213 GMT+0200,76.083,76.067
17.02.2021 18:47:58.339 GMT+0200,76.083,76.057
17.02.2021 18:47:58.508 GMT+0200,76.082,76.068
17.02.2021 18:48:00.138 GMT+0200,76.072,76.058
17.02.2021 18:48:00.428 GMT+0200,76.082,76.068
17.02.2021 18:48:01.030 GMT+0200,76.093,76.077
17.02.2021 18:48:02.374 GMT+0200,76.082,76.068
17.02.2021 18:48:04.005 GMT+0200,76.083,76.057
17.02.2021 18:48:04.106 GMT+0200,76.082,76.068
17.02.2021 18:48:04.806 GMT+0200,76.082,76.058
17.02.2021 18:48:04.957 GMT+0200,76.073,76.057
17.02.2021 18:48:06.447 GMT+0200,76.083,76.067
17.02.2021 18:48:09.997 GMT+0200,76.082,76.058
17.02.2021 18:48:10.340 GMT+0200,76.083,76.067
17.02.2021 18:48:12.305 GMT+0200,76.073,76.057
17.02.2021 18:48:15.014 GMT+0200,76.082,76.068
17.02.2021 18:48:17.629 GMT+0200,76.092,76.078
17.02.2021 18:48:17.779 GMT+0200,76.092,76.068
17.02.2021 18:48:18.463 GMT+0200,76.093,76.077
17.02.2021 18:48:19.203 GMT+0200,76.092,76.068
17.02.2021 18:48:19.254 GMT+0200,76.092,76.078
17.02.2021 18:48:20.320 GMT+0200,76.102,76.088
17.02.2021 18:48:23.075 GMT+0200,76.093,76.077
17.02.2021 18:48:23.226 GMT+0200,76.102,76.078
17.02.2021 18:48:23.276 GMT+0200,76.102,76.088
17.02.2021 18:48:23.770 GMT+0200,76.093,76.077
17.02.2021 18:48:24.810 GMT+0200,76.092,76.068
17.02.2021 18:48:24.933 GMT+0200,76.093,76.077
17.02.2021 18:48:25.769 GMT+0200,76.102,76.078
17.02.2021 18:48:25.819 GMT+0200,76.103,76.087
17.02.2021 18:48:26.957 GMT+0200,76.102,76.078
17.02.2021 18:48:27.191 GMT+0200,76.092,76.078
17.02.2021 18:48:28.363 GMT+0200,76.103,76.077
17.02.2021 18:48:28.439 GMT+0200,76.092,76.078
17.02.2021 18:48:29.032 GMT+0200,76.103,76.087
17.02.2021 18:48:30.819 GMT+0200,76.102,76.078
17.02.2021 18:48:31.109 GMT+0200,76.102,76.088
17.02.2021 18:48:33.026 GMT+0200,76.102,76.078
17.02.2021 18:48:33.110 GMT+0200,76.102,76.088
17.02.2021 18:48:34.497 GMT+0200,76.102,76.078
17.02.2021 18:48:34.547 GMT+0200,76.092,76.078
17.02.2021 18:48:35.050 GMT+0200,76.092,76.088
17.02.2021 18:48:35.100 GMT+0200,76.103,76.087
17.02.2021 18:48:35.837 GMT+0200,76.093,76.077
17.02.2021 18:48:35.987 GMT+0200,76.103,76.087
17.02.2021 18:48:36.917 GMT+0200,76.093,76.077
17.02.2021 18:48:39.760 GMT+0200,76.092,76.088
17.02.2021 18:48:39.810 GMT+0200,76.103,76.087
17.02.2021 18:48:47.038 GMT+0200,76.112,76.098
17.02.2021 18:48:47.557 GMT+0200,76.113,76.087
17.02.2021 18:48:48.123 GMT+0200,76.102,76.088
17.02.2021 18:48:48.889 GMT+0200,76.103,76.077
17.02.2021 18:48:49.075 GMT+0200,76.092,76.078
17.02.2021 18:48:51.205 GMT+0200,76.102,76.088
17.02.2021 18:48:52.183 GMT+0200,76.093,76.077
17.02.2021 18:48:53.733 GMT+0200,76.092,76.068
17.02.2021 18:48:53.878 GMT+0200,76.093,76.077
17.02.2021 18:48:55.587 GMT+0200,76.103,76.087
17.02.2021 18:48:57.207 GMT+0200,76.103,76.077
17.02.2021 18:48:57.889 GMT+0200,76.103,76.087
17.02.2021 18:48:59.206 GMT+0200,76.093,76.077
17.02.2021 18:49:00.425 GMT+0200,76.103,76.087
17.02.2021 18:49:04.132 GMT+0200,76.113,76.087
17.02.2021 18:49:04.182 GMT+0200,76.113,76.097
17.02.2021 18:49:12.696 GMT+0200,76.123,76.107
17.02.2021 18:49:13.139 GMT+0200,76.112,76.098
17.02.2021 18:49:20.561 GMT+0200,76.122,76.098
17.02.2021 18:49:20.611 GMT+0200,76.112,76.098
17.02.2021 18:49:20.776 GMT+0200,76.123,76.097
17.02.2021 18:49:21.453 GMT+0200,76.122,76.108
17.02.2021 18:49:26.969 GMT+0200,76.132,76.108
17.02.2021 18:49:27.069 GMT+0200,76.133,76.117
17.02.2021 18:49:27.773 GMT+0200,76.123,76.107
17.02.2021 18:49:30.910 GMT+0200,76.133,76.117
17.02.2021 18:49:34.437 GMT+0200,76.123,76.107
17.02.2021 18:49:34.638 GMT+0200,76.133,76.107
17.02.2021 18:49:34.738 GMT+0200,76.132,76.118
17.02.2021 18:49:35.308 GMT+0200,76.122,76.118
17.02.2021 18:49:35.359 GMT+0200,76.122,76.108
17.02.2021 18:49:35.851 GMT+0200,76.132,76.108
17.02.2021 18:49:35.901 GMT+0200,76.133,76.117
17.02.2021 18:49:37.991 GMT+0200,76.142,76.128
17.02.2021 18:49:38.092 GMT+0200,76.133,76.117
17.02.2021 18:49:40.920 GMT+0200,76.123,76.107
17.02.2021 18:49:52.203 GMT+0200,76.122,76.098
17.02.2021 18:49:52.254 GMT+0200,76.122,76.108
17.02.2021 18:49:53.651 GMT+0200,76.112,76.108
17.02.2021 18:49:53.702 GMT+0200,76.112,76.098
17.02.2021 18:50:08.053 GMT+0200,76.112,76.088
17.02.2021 18:50:08.103 GMT+0200,76.102,76.088
17.02.2021 18:50:22.704 GMT+0200,76.093,76.077
17.02.2021 18:50:23.434 GMT+0200,76.103,76.087
17.02.2021 18:50:25.190 GMT+0200,76.093,76.077
17.02.2021 18:50:26.607 GMT+0200,76.103,76.087
17.02.2021 18:50:27.427 GMT+0200,76.103,76.077
17.02.2021 18:50:27.478 GMT+0200,76.093,76.077
17.02.2021 18:50:33.886 GMT+0200,76.102,76.078
17.02.2021 18:50:33.936 GMT+0200,76.103,76.087
17.02.2021 18:50:36.087 GMT+0200,76.113,76.087
17.02.2021 18:50:36.137 GMT+0200,76.112,76.098
17.02.2021 18:50:38.338 GMT+0200,76.113,76.087
17.02.2021 18:50:38.416 GMT+0200,76.113,76.097
17.02.2021 18:50:40.052 GMT+0200,76.103,76.097
17.02.2021 18:50:40.103 GMT+0200,76.103,76.087
17.02.2021 18:50:40.809 GMT+0200,76.112,76.088
17.02.2021 18:50:41.062 GMT+0200,76.112,76.098
17.02.2021 18:50:49.481 GMT+0200,76.123,76.097
17.02.2021 18:50:50.566 GMT+0200,76.122,76.108
17.02.2021 18:50:50.716 GMT+0200,76.112,76.098
17.02.2021 18:50:51.176 GMT+0200,76.122,76.108
17.02.2021 18:50:51.276 GMT+0200,76.133,76.107
17.02.2021 18:50:51.377 GMT+0200,76.133,76.117
17.02.2021 18:51:12.572 GMT+0200,76.123,76.107
17.02.2021 18:51:12.722 GMT+0200,76.133,76.107
17.02.2021 18:51:12.773 GMT+0200,76.122,76.108
17.02.2021 18:51:13.855 GMT+0200,76.133,76.117
17.02.2021 18:51:18.616 GMT+0200,76.132,76.108
17.02.2021 18:51:19.013 GMT+0200,76.132,76.118
17.02.2021 18:51:19.496 GMT+0200,76.133,76.107
17.02.2021 18:51:19.577 GMT+0200,76.133,76.117
17.02.2021 18:51:21.110 GMT+0200,76.132,76.108
